39589924,New 13- and 15‑inch MacBook Air with M3 chip,"['Design', 'MacBook Air', 'Performance', 'M chip', 'Availability', 'AI', 'Apple']"
39590666,Claude 3 model family,"['AI models', 'Cognitive tasks', 'Haiku', 'Benchmarks', 'Intelligence', 'Claude']"
39591529,Show HN: Astro App,"['Location weather details', 'Object planning', 'Observation planning', 'D visualization', 'Sky navigation', 'SkySafari']"
39592444,The hunt for the missing data type,"['Programming languages', 'Data', 'Dependencies', 'Software engineering', 'Graphs']"
39592689,Nvidia bans using translation layers for CUDA software to run on other chips,"['Licensing', 'AMD', 'EULA', 'Restriction', 'Platform', 'GPU', 'CUDA', 'Agreement', 'ZLUDA', 'SDK', 'Nvidia', 'Intel']"
39593256,Opus 1.5 released: Opus gets a machine learning upgrade,"['Machine learning', 'Mobile devices', 'Deep learning', 'Signal processing', 'Audio processing']"
39593647,"Yuzu emulator developers settle Nintendo lawsuit, pay $2.4M in damages",
39597030,"Show HN: 3 years and 1M users later, I just open-sourced my ""Internet OS""","['Desktop environment', 'Open-source', 'Extensible', 'jQuery', 'Browser-based', 'JavaScript', 'DOM', 'API']"
39597131,How I keep myself alive using Golang,"['Medical Condition', 'Organization', 'Incident Management', 'Solutions', 'Focus']"
39598189,European crash tester says carmakers must bring back physical controls,"['Distraction', 'Driving', 'Controls', 'Safety', 'Euro NCAP', 'Regulations']"
39598903,Sell for half a billion and get nothing (2021),"['Startup financing', 'Negotiation terms', 'Acquisition deals', 'Paddy Power Betfair', 'FanDuel', 'Liquidation preferences', 'Investor rights']"
39599958,Stable Diffusion 3: Research Paper,"['Spelling capabilities', 'Diffusion Transformer', 'Multimodal Diffusion Transformer', 'Typography', 'Multimodal', 'Stable Diffusion 3', 'Text-to-image generation']"
39600810,"Radicle: Open-Source, Peer-to-Peer, GitHub Alternative","['Plants', 'Virtual reality', 'Interactive platform', 'Flowers', 'Nature exploration']"
39601538,"I spend £8,500 a year to live on a train","['Adventure', 'Railcard', 'First-class travel', 'Digital nomad', 'Train travel']"
39602417,Facing reality about the EU is a core requirement for good management,"['Ideology', 'Decision making', 'EU', 'European Union', 'Labor unions', 'the European Union', 'Management']"
39603087,Nerdy internals of an Apple text editor,"[""NSTextStorage"", ""Glyph"", ""TextView"", ""TextEditing"", ""Apple"", ""TextKit"", ""NSTextContainer"", ""TextKit 2""]"
39604590,Meta outage,"[""WhatsApp Business API"", ""Real-time updates"", ""Meta"", ""Status page"", ""Business products"", ""Services (plural)""]"
39604600,Elliptic curve 'murmurations' found with AI,"[""Artificial intelligence"", ""Pattern recognition"", ""Flocking behavior"", ""Elliptic curves"", ""Unusual behaviors"", ""Statistical techniques"", ""Mathematics""]"
39604745,Open-source project ZLUDA lets CUDA apps run on AMD GPUs,"['AMD', 'GPU', 'CUDA', 'RealityCapture', 'ZLUDA', 'FAQs', 'Arnold', 'ZLUDA GitHub', 'Intel', 'NVIDIA']"
39606048,Kagi and Wolfram,"[""Personalization"", ""Search engine"", ""AI"", ""Wolfram|Alpha"", ""Partnership""]"
39606464,Microsoft is ending support for the Windows Subsystem for Android (WSA),"[""Android"", ""Windows Subsystem"", ""Amazon"", ""Support"", ""Microsoft"", ""Windows"", ""WSA"", ""Apps"", ""Ending""]"
39606885,"The ""missing"" graph datatype already exists. It was invented in the '70s","[""Graphs"", ""Programming languages"", ""Datalog"", ""Declarative programming"", ""Algorithms""]"
39609336,Cracking Meta's Messenger Certificate Pinning on macOS,"[""Messenger application"", ""Security"", ""Meta"", ""Interception"", ""macOS"", ""TLS"", ""Certificate pinning""]"
39609997,Training LLMs from ground zero as a startup,"[""Providers"", ""Training"", ""Clusters"", ""Models"", ""Hardware""]"
39611484,OpenAI and Elon Musk,"[""General Intelligence"", ""Artificial Intelligence"", ""Funding"", ""Tesla"", ""OpenAI"", ""AGI"", ""Elon Musk""]"
39612443,Leaving LinkedIn,"[""Dilemma"", ""Compromise"", ""Work culture"", ""Remote work"", ""Principles""]"
39614433,"Dada, an experimental new programming language","[""Abstractions"", ""Dada"", ""Programming language"", ""Innovation"", ""Conciseness"", ""Flexibility"", ""WIP""]"
39615715,Autogenerating a Book Series from Three Years of iMessages,"[""Backup"", ""Printing"", ""iMessage"", ""History"", ""SQLite""]"
39618673,"Apple terminates Epic Games developer account, calling it a 'threat' to iOS","[""Fortnite"", ""iOS devices"", ""the European Union"", ""Developer account"", ""Epic"", ""Epic Games'"", ""Apple"", ""the Digital Markets Act"", ""DMA"", ""Digital Markets Act (DMA)"", ""Epic Games""]"
39618822,FDA clears first over-the-counter continuous glucose monitor,"[""Continuous glucose monitor"", ""The U.S. Food and Drug Administration"", ""Glucose monitor"", ""FDA"", ""Dexcom Stelo"", ""Blood sugar levels"", ""Oral medications"", ""CGM""]"
39619041,The end of Airplane.dev,"[""Startup"", ""Airtable"", ""Tooling"", ""Growth"", ""CTO"", ""Morale"", ""Acquisition""]"
39620060,Detect when your installed Chrome extensions have changed owners,"[""Ownership changes"", ""New Management"", ""ExBoost API"", ""Developer information"", ""Security updates"", ""Chrome extensions""]"
39620540,"Show HN: dockerc – Docker image to static executable ""compiler""","[""Docker"", ""Dockerfile"", ""Executable file"", ""Containerization"", ""Image creation"", ""Direct running""]"
39622787,NTSB says Boeing is withholding key details about door plug on Alaska 737 MAX 9,"[""NTSB"", ""Documents"", ""the Senate Commerce Committee"", ""The National Transportation Safety Board"", ""Plug"", ""Frustration"", ""Transportation"", ""Boeing"", ""Alaska Airlines""]"
39623128,Bob_cassette_rewinder,"[""Efficiency"", ""Detergent cartridge"", ""Bob Dishwasher"", ""Convenience"", ""Recycled plastic""]"
39624842,Leadership is a hell of a drug,"[""Virtual events"", ""Mandatory meetings"", ""Leadership team"", ""Continuous improvement"", ""Corporate strategy""]"
39625919,Nikon to acquire RED,"[""Professional market"", ""Cinema cameras"", ""Image compression"", ""RED"", ""an Academy Award"", ""Nikon"", ""Innovation"", ""Digital technology""]"
39626657,Downpour is the game creation tool I have been working on for the past few years,"[""Downpour"", ""Design software"", ""Interactive games"", ""Creativity tools"", ""Game creation"", ""Digital art""]"
39627443,Sky lapse in two tone,"[""Offshore wind farms"", ""Shipping lanes"", ""Ocean"", ""Energy system"", ""The European Space Agency's"", ""Radar imaging""]"
39628285,Show HN: Flyde – an open-source visual programming language,"[""Integration"", ""Visual programming"", ""Code completion"", ""TypeScript"", ""Diagrams"", ""Node.js"", ""Open-source""]"
39628842,Ex-Google engineer charged with stealing trade secrets,"[""Technology theft"", ""Artificial intelligence"", ""China"", ""Google"", ""Espionage"", ""The Justice Department"", ""National security""]"
39629004,Cystic fibrosis breakthrough has given patients a chance to live longer,"[""Mucus thinning"", ""Treatment options"", ""Respiratory failure"", ""Cystic fibrosis"", ""Lung function""]"
39629044,Eloquent JavaScript 4th edition (2024),"[""Programming"", ""Creative Commons"", ""Licensing"", ""Illustration"", ""Digital World""]"
39629225,Hurried Thoughts: You're Wrong About Tidal-Locking,"[""Tidally locked planets"", ""Flares"", ""Resilience"", ""Small-mass stars (red dwarfs)"", ""Sterilization""]"
39630985,"You cannot simply publicly access private secure links, can you?","[""Intelligence gathering"", ""Link storage"", ""Data exposure"", ""URL analysis"", ""Hybrid Analysis"", ""Malware"", ""Cloudflare""]"
39631139,Sweden Is a NATO Member,"[""Membership"", ""Accession"", ""Sweden"", ""Defense"", ""NATO""]"
39631516,"The Pile is a 825 GiB diverse, open-source language modelling data set (2020)","[""Pile"", ""Eye"", ""Pile BPB"", ""Language modeling"", ""Dataset"", ""Knowledge reasoning"", ""Cross-domain"", ""Open source""]"
39633172,How do computers calculate sine?,"[""Calculation methods"", ""Symmetry"", ""Sine function"", ""Trigonometry"", ""Electronic calculators""]"
39635483,Fine tune a 70B language model at home,"[""Training"", ""AI"", ""Multiple"", ""GPUs"", ""R&D"", ""QLoRA""]"
39635743,How to become a pirate archivist (2022),"[""Copyright enforcement"", ""Access restrictions"", ""Cultural archiving"", ""Technical difficulties"", ""Knowledge preservation"", ""the Pirate Library Mirror""]"
39636470,Don't fuck with paste,"[""Google Chrome"", ""Security"", ""Chrome"", ""User data"", ""Firefox"", ""Extension"", ""Functionality"", ""Transparency"", ""Paste"", ""Blocking""]"
39637471,Akira Toriyama has died,
39637487,My favourite animation trick: exponential smoothing (2023),"[""Smoothing"", ""Easing"", ""Graphics"", ""Simulation"", ""Animation""]"
39638836,Chlorpyrifos: Pesticide tied to brain damage in children,
39639125,The Man in Seat 61,"[""Worldwide"", ""Trans-Siberian Railway"", ""Fares"", ""Tips"", ""Europe"", ""Eurostar"", ""Train travel""]"
39640992,Home Lab Beginners guide,"[""Nomads"", ""Technology"", ""Hosting"", ""Travel"", ""Servers""]"
39641113,Fishing for oil and meat drives defaunation of deepwater sharks and rays,
39642920,A UK college student explaining congressional procedure to Washington,
39643136,Show HN: Hatchet – Open-source distributed task queue,"[""Postgres""]"
39643833,Show HN: Wallstreetlocal – View investments from America's biggest companies,"[""Open source"", ""Accessibility"", ""SEC"", ""SEC filings"", ""Startups"", ""Financial data""]"
39643958,Piano on Paper,"[""Music"", ""Accessibility"", ""Innovation"", ""Technology"", ""Learning""]"
39643981,Epic says Apple will reinstate developer account,"[""App Store"", ""Epic Games"", ""European Union"", ""Epic Games'"", ""the European Commission"", ""Apple"", ""Developer account"", ""the European Union""]"
39647105,OpenAI board reappoints Altman and adds three other directors,
39647331,Tests show high-temperature superconducting magnets are ready for fusion,"[""Testing"", ""Fusion"", ""Superconducting"", ""Commonwealth Fusion Systems"", ""Power plant"", ""Magnets"", ""MIT""]"
39650498,Apple curl security incident 12604,"[""Curl"", ""Apple"", ""Bug"", ""macOS"", ""CA"", ""Certificates"", ""Security""]"
39651796,Monodraw,"[""Text-based art"", ""Flowcharts"", ""FIGlet"", ""Creative writing"", ""Diagrams"", ""Entity-relationship diagrams"", ""Monodraw""]"
39653718,Bruno: Fast and Git-friendly open-source API client (Postman alternative),"[""File system storage"", ""Data privacy"", ""Bru markup language"", ""Open-source"", ""API"", ""Offline-only""]"
39656455,U.S. is said to open criminal inquiry into Boeing,
39656657,"S3 is files, but not a filesystem","[""SAP"", ""Interfaces"", ""YAML"", ""Modules"", ""API"", ""Enterprise software""]"
39656899,How the Devteam Conquered the iPhone,
39660592,DBeaver – open-source database client,"[""\u2022 Non-JDBC"", ""\u2022 JDBC"", ""JDBC"", ""GitHub"", ""\u2022 Cassandra"", ""\u2022 MongoDB""]"
39662615,The Best Essay,
39662698,Monte-Carlo graph search from first principles,"[""Graph Search"", ""Monte Carlo Tree Search (MCTS)"", ""Directed graphs"", ""Computation sharing"", ""MCGS"", ""Optimizations""]"
39662721,"LocalSend: Open-source, cross-platform file sharing to nearby devices",
39666956,Flowers for Algernon (1965) [pdf],
39666993,Building an Open Source Decentralized E-Book Search Engine,"[""IPFS network"", ""Open-source community"", ""Decentralized database"", ""E-book search"", ""Digital resources""]"
39668053,GrapheneOS finds Bluetooth memory corruption via ARM MTE,"[""Android  QPR"", ""Pixel  and Pixel  Pro"", ""Android"", ""Bluetooth"", ""Google"", ""Memory corruption"", ""Bluetooth Low Energy"", ""Low Energy (BLE)""]"
39668962,Launch HN: Onedoc (YC W24) – A better way to create PDFs,"[""Document generation"", ""LaTeX"", ""Automation"", ""Tailwind CSS"", ""PDF"", ""Web technologies"", ""Customization""]"
39669167,Airbnb is banning indoor security cameras,"[""Airbnb"", ""Security"", ""Cameras"", ""Rentals"", ""Privacy""]"
39670102,gh-116167: Allow disabling the GIL,"[""Interpreter"", ""GIL"", ""Python"", ""Threading"", ""Global Interpreter Lock"", ""Asyncio""]"
39670922,JSON Canvas – An open file format for infinite canvas data,"[""Spatial viewing"", ""Infinite canvas"", ""Interoperability"", ""JSON Canvas"", ""Data organization""]"
39672450,"Diffusion models from scratch, from a new theoretical perspective","[""Diffusion models"", ""Optimization perspective"", ""Generative models"", ""Sample generation"", ""Multimodal distributions""]"
39673087,Webb and Hubble confirm Universe's expansion rate,"[""NASA"", ""Observations"", ""Universe"", ""Universe age"", ""ESA"", ""Hubble"", ""Hubble Space Telescope"", ""Expansion rate""]"
39673589,Boeing whistleblower found dead in US,"[""Aircraft"", ""Standards"", ""Testimony"", ""Safety"", ""Boeing""]"
39673754,Simpson's paradox,"[""Confounding variables"", ""Statistics"", ""Probability"", ""Causal relations"", ""Simpson's paradox""]"
39675054,OpenAI – transformer debugger release,"[""Forward pass"", ""Sparse autoencoders"", ""Neurons"", ""Automated interpretability"", ""Transformer Debugger (TDB)"", ""Attention heads"", ""Explanations"", ""Autoencoder latents"", ""Language models"", ""Intervention""]"
39675249,Breaking down tasks,"[""Estimation"", ""Project management"", ""Complexity"", ""Breaking down""]"
39675807,Show HN: I made a free animator. Think Adobe Illustrator but for animation,"[""Motion graphics"", ""Online platform"", ""SVG"", ""Designers"", ""Trangram"", ""Creativity"", ""Adobe Illustrator"", ""SVG animations""]"
39676767,Cloning a Laptop over NVMe TCP,"[""GRML rescue CD"", ""GRML"", ""NVME"", ""Laptops"", ""Linux"", ""MB/s."", ""NVME disk"", ""Network services""]"
39678532,Apple announces ability to download apps directly from websites in EU,"[""EU"", ""Apple"", ""App distribution"", ""In-app promotions"", ""the Digital Markets Act"", ""Compliance plan"", ""Developers"", ""European Union"", ""the European Union""]"
39678555,More options for apps distributed in the European Union,"[""EU"", ""Apple"", ""EU developers"", ""App distribution"", ""Web app distribution"", ""Apple APIs"", ""Alternative Terms Addendum"", ""the European Union""]"
39678783,Weather forecasts have become more accurate,"[""Livelihood protection"", ""Agriculture management"", ""Storm warnings"", ""Weather forecasts"", ""Safety travel""]"
39679787,Devin: AI Software Engineer,"[""Software engineering"", ""Artificial intelligence"", ""Autonomous AI"", ""Automation"", ""Collaboration"", ""AI""]"
39680997,Building Meta's GenAI infrastructure,"[""Meta"", ""GPUs"", ""Infrastructure"", ""Clusters"", ""Research"", ""AI""]"
39681920,The NYPD sent a warrantless subpoena for a copwatcher's Twitter account,"[""Subpoena"", ""Accountability"", ""NYPD"", ""The New York City Police Department"", ""Social media"", ""Police"", ""Organization""]"
39683455,How Mandelbrot set images are affected by floating point precision,"[""Mandelbrot set"", ""Image generation"", ""Complex mathematics"", ""Floating point precision"", ""Julia"", ""Julia sets"", ""Images of Julia Sets That You Can Trust""]"
39684027,Bluesky's stackable approach to moderation,"[""Collaboration"", ""Moderation"", ""Safety"", ""Open-source"", ""Control""]"
39686585,Direct File officially opens in 12 pilot states,"[""Free"", ""The Internal Revenue Service"", ""Filing"", ""Taxes"", ""IRS"", ""Direct File"", ""Online""]"
39687132,"Nvtop: Linux Task Monitor for Nvidia, AMD and Intel GPUs","[""NVTOP"", ""\u2022 Customization"", ""Huawei"", ""Apple"", ""\u2022 Interface"", ""\u2022 Information"", ""NVIDIA"", ""\u2022 Display"", ""Intel"", ""AMD"", ""\u2022 Monitoring"", ""\u2022 Process""]"
39688545,JIT WireGuard,"[""Flyio"", ""WireGuard"", ""TCP"", ""CLI"", ""NATS"", ""API"", ""WebSockets""]"
39690363,How photos were transmitted by wire in the 1930s,"[""Analog modem"", ""Fast fashion"", ""Telephone line"", ""Haute couture"", ""Wire photos""]"
39690725,Show HN: A user-friendly UI for viewing and editing Markdown files,"[""Content creation"", ""User interface"", ""Markdown"", ""File management"", ""Simplification""]"
39690917,"IRS has launched its free tax filing service, Direct File, in 12 states","[""Internal Revenue Service (IRS)"", ""Tax filing"", ""the Internal Revenue Service"", ""Simple tax returns"", ""IRS"", ""Free service"", ""Direct File""]"
39691735,"Paul Alexander, ‘the man in the iron lung’, has died","[""Alexander"", ""Confined spaces"", ""Artificial lung"", ""Adaptability"", ""Activity"", ""Respiratory system""]"
39691808,House passes bill to force TikTok sale from Chinese owner or ban the app,
39692387,A generalist AI agent for 3D virtual environments,"[""Game-playing AI"", ""Google DeepMind"", ""AI"", ""Adaptability"", ""Virtual settings"", ""Multiplayer games"", ""Natural language instructions""]"
39692801,Show HN: Flox 1.0 – Open-source dev env as code with Nix,"[""Flox"", ""CLI"", ""Portable environments"", ""Reproducible environments"", ""Nix"", ""Multi-environment management"", ""Nix foundation""]"
39696139,A world from a sheet of paper (2023) [video],"[""Manipulation"", ""Structural transformations"", ""Tadashi"", ""Materials science"", ""Paper"", ""Optical illusions""]"
39698398,Giant 'sand battery' holds a week's heat for a whole town,"[""Sand battery"", ""Heat storage"", ""Thermal energy storage"", ""Grid energy storage"", ""Polar Night Energy"", ""District heating system""]"
39698546,LaVague: Open-source Large Action Model to automate Selenium browsing,"[""Natural language processing"", ""Automation"", ""Framework"", ""Online tasks"", ""AI""]"
39699333,Care,"[""Troubleshooting"", ""Frustration"", ""Web design"", ""Fixing issues"", ""Quality""]"
39700256,Spreadsheets are all you need,"[""Low-code"", ""Excel functions"", ""Transformers"", ""Transformer"", ""Transformer architecture"", ""LLM"", ""Large language models (LLMs)"", ""Spreadsheets""]"
39701358,I summarized my understanding of Linux systems,"[""Systems"", ""Development"", ""Perspective"", ""GitHub"", ""Linux""]"
39701931,Reverse engineering a car key fob signal,"[""USB dongle"", ""Honda"", ""Replay attacks"", ""RTL-SDR dongle"", ""Honda models"", ""Radio communication protocols""]"
39702479,The Good Soldier Švejk (2018),"[""Military"", ""Czech literature"", ""Antihero"", ""Satire"", ""Bureaucracy""]"
39702568,Starship's Third Flight Test [video],"[""Dragon spacecraft"", ""Docking"", ""Orbit raising"", ""International Space Station"", ""the International Space Station"", ""Dragon"", ""SpaceX""]"
39702604,Oregon passes right-to-repair law Apple lobbied to kill,"[""Right to repair"", ""Consumers"", ""Apple"", ""Repair"", ""Manufacturers"", ""Parts availability""]"
39704914,NASA engineers make progress toward understanding Voyager 1 issue,
39705788,Glassdoor updated my profile to add my real name and location,"[""Personal information"", ""Data security"", ""Glassdoor"", ""Employer access"", ""Privacy"", ""User profiles""]"
39706004,Show HN: Skyvern – Browser automation using LLMs and computer vision,"[""Computer vision"", ""Language models"", ""Workflows"", ""Automation"", ""Manual work"", ""Skyvern"", ""API""]"
39706330,Why are most sofas so bad?,"[""Furniture"", ""Materials"", ""Construction"", ""Sofa"", ""Quality""]"
39706968,How Figma's databases team lived to tell the scale,"[""Partitioning"", ""Database"", ""Growth"", ""Sharding"", ""Scaling"", ""Figma""]"
39708591,More powerful Go execution traces,"[""Execution traces"", ""Development tools"", ""Goroutine execution"", ""Go programming language"", ""Trace visualization""]"
39708957,FCC Officially Raises Minimum Broadband Metric from 25Mbps to 100Mbps,
39709089,CEO of data privacy company Onerep.com founded dozens of people-search firms,"[""Shelest"", ""Onerep"", ""People search"", ""Personal information removal"", ""Domain registration"", ""Nuwber.com"", ""Belarusian entrepreneur"", ""Onerep.com"", ""Constella Intelligence"", ""Online privacy""]"
39709912,What I learned from looking at 900 most popular open source AI tools,"[""Foundation models"", ""GitHub"", ""Ecosystem"", ""ML"", ""Open source"", ""Machine learning""]"
39709991,"Class Action Against General Motors LLC, OnStar LLC, LexisNexis Risk Solutions [pdf]",
39710454,The Getty makes nearly 88k art images free to use,"[""Art"", ""Museum"", ""Collection"", ""Culture"", ""Creative Commons""]"
39710455,New York disbars infamous copyright troll,"[""Lawyer"", ""Liebowitz"", ""Copyright"", ""Trolling"", ""Disbarred"", ""Infringement""]"
39711621,"TextSnatcher: Copy text from images, for the Linux Desktop","[""OCR (Optical Character Recognition)"", ""Image processing"", ""Productivity tools"", ""TextSnatcher"", ""Linux desktops"", ""Text extraction""]"
39711725,Vision Pro: What we got wrong at Oculus that Apple got right,"[""the Apple Vision Pro"", ""Meta"", ""VR"", ""Competition"", ""Innovation"", ""Oculus"", ""Apple""]"
39712618,A friend of John Barnett said he predicted he might wind up dead,"[""Suicide"", ""Whistleblower"", ""Mystery"", ""Boeing"", ""Death""]"
39713323,Berlin's techno scene added to Unesco intangible cultural heritage list,"[""Electronic music"", ""Techno"", ""Cultural heritage"", ""DJ"", ""Identity"", ""UNESCO"", ""Berlin""]"
39718558,Ollama now supports AMD graphics cards,"[""Ollama"", ""Linux"", ""AMD"", ""Windows"", ""Graphics cards""]"
